Pasar Volatil Masih Menarikkah Investasi Saham,"JAKARTA, KOMPAS.com - Director Chief Investment Officer PT CIMB Principal Asset Management (CIMB-P) Priyanto Soedarsono mengatakan,  investasi di pasar  saham masih cukup menjanjikan hingga akhir tahun 2018.
Walaupun keadaan pasar dengan volatilitas yang meningkat antara lain karena kenaikan suku bunga. “Jenis (investasi) hingga akhir tahun, equity masih cukup baik walaupun turun, sekarang masih cukup baik. Di antara aset kelas, equity masih paling menarik, kemudian bond,” ujar Priyanto di Jakarta, Kamis (25/10/2018). Dia mengatakan, berinvestasi memang harus mempertimbangkan alokasi aset-asetnya.
Baca juga: Lepas Saham Pengembang Meikarta, Lippo Cikarang Raup Rp 2,35 Triliun “Jika ingin rebalanced lebih defensif pindah ke yang non sisi aset. Namun, investor kita tetap harus mengalokasikan ke sisi aset. Mencari market yang defensif ini ketika ke depan sedang naik bisa sangat likuid,” sebut Priyanto.Menurut dia, masih ada beberapa sektor yang masih menjanjikan sebagai tempat untuk berinvestasi. “Salah satu yang growth-nya masih ada yakni infrastruktur, konsumsi, dan sektor mining yang memang lagi naik. Secara fundamental tidak masalah,” tutur Priyanto. Keadaan ekonomi global memang sedang tidak baik akibat isu perang dagang dan beberapa sentimen negatif yang memengaruhinya, tapi keadaan ekonomi Indonesia masih terbilang cukup baik. “Secara valuasi memang sudah menarik, hanya yang belum ada itu flow-nya di Indonesia. Semuanya (di Asia) memang lagi slow down, harusnya pada fase tertentu nanti akan kembali (baik),” ujar Priyanto. Dia memandang, keadaan ekonomi Amerika Serikat yang sedang menguat pada siklusnya nanti akan menurun.  “Ini AS lagi led cycle (siklus ekonomi naik), pada saatnya akan turun,” kata Priyanto.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Pasar Volatil Masih Menarikkah Investasi Saham,"JAKARTA, KOMPAS.com - Director Chief Investment Officer PT CIMB Principal Asset Management (CIMB-P) Priyanto Soedarsono mengatakan,  investasi di pasar  saham masih cukup menjanjikan hingga akhir tahun 2018.
Walaupun keadaan pasar dengan volatilitas yang meningkat antara lain karena kenaikan suku bunga. “Jenis (investasi) hingga akhir tahun, equity masih cukup baik walaupun turun, sekarang masih cukup baik. Di antara aset kelas, equity masih paling menarik, kemudian bond,” ujar Priyanto di Jakarta, Kamis (25/10/2018). Dia mengatakan, berinvestasi memang harus mempertimbangkan alokasi aset-asetnya.
Baca juga: Lepas Saham Pengembang Meikarta, Lippo Cikarang Raup Rp 2,35 Triliun “Jika ingin rebalanced lebih defensif pindah ke yang non sisi aset. Namun, investor kita tetap harus mengalokasikan ke sisi aset. Mencari market yang defensif ini ketika ke depan sedang naik bisa sangat likuid,” sebut Priyanto.Menurut dia, masih ada beberapa sektor yang masih menjanjikan sebagai tempat untuk berinvestasi. “Salah satu yang growth-nya masih ada yakni infrastruktur, konsumsi, dan sektor mining yang memang lagi naik. Secara fundamental tidak masalah,” tutur Priyanto. Keadaan ekonomi global memang sedang tidak baik akibat isu perang dagang dan beberapa sentimen negatif yang memengaruhinya, tapi keadaan ekonomi Indonesia masih terbilang cukup baik. “Secara valuasi memang sudah menarik, hanya yang belum ada itu flow-nya di Indonesia. Semuanya (di Asia) memang lagi slow down, harusnya pada fase tertentu nanti akan kembali (baik),” ujar Priyanto. Dia memandang, keadaan ekonomi Amerika Serikat yang sedang menguat pada siklusnya nanti akan menurun.  “Ini AS lagi led cycle (siklus ekonomi naik), pada saatnya akan turun,” kata Priyanto.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Kemiskinan Masih Jadi Tantangan Besar Indonesia,"JAKARTA, KOMPAS.com -  Kemiskinan hingga kini masih menjadi masalah hampir seluruh negara, termasuk Indonesia. Ini menjadi salah satu tantangan besar agar segera dituntaskan. Hal ini disampaikan Kepala Badan Pusat Statistik ( BPS) Suhariyanto dalam seminar ""Kajian Kemiskinan dari Perspektif Pengeluaran dan Perilaku Menabung"" di Jakarta, Kamis (25/10/2018). Menurutnya,  kemiskinan merupakan tantangan terbesar yang selalu dihadapi oleh berbagai bangsa dari zaman ke zaman. Dibutuhkan pula formula kebijakan yang baik untuk menyelesaikan ini. ""Indonesia punya tantangan besar tentang kemiskinan. Tetapi kemiskinan tidak hanya terjadi di negara berkembang dan negara maju,"" ujarnya. Selama ini kemiskinan menjadi momok yang menakutkan. Karena jika seseorang miskin berarti ia membutuhkan perjuangan yang keras untuk mendapatkan sesuatu hal dalam waktu dekat dan belum terpikirkan untuk apa yang terjadi esok hari.""Kemiskinan juga betarti hidup yang tidak sehat dengan sanitasi yang tidak layak,"" sebut Suhariyanto. Kemiskinan juga berarti tidak akan mampu mempunyai  pendapatan yang cukup. Sebab, kata Suhariyanto, masyarakat miskin tidak bisa mendapatkan pekerjaan seperti yang harusnya dimiliki.
Dikatakan Suhariyanto, saat ini pemerintah sudah memprioritaskan kemiskinan untuk segera dituntaskan. Kemiskinan diletakkan sebagai salah satu target pembangunan yang selalu dievaluasi dari waktu ke waktu.  ""Banyak terobosan kebijakan yang digulirkan, misalnya saja pemerintah sekarang berusaha keras menciptakan  pertumbuhan ekonomi yang berkualitas, untuk menggerakan sektor-sektor yang padat kerja supaya dapat menciptakan lapangan kerja,"" sebutnya. Melalui berbagai kebijakan ini, katanya, bisa melihat bagaimana kemiskinan dievaluasi dari waktu ke waktu. BPS secara rutin mengumpulkan data dan merilis indikator kemiskinan dua kali setahun, setiap Maret dan September. ""Angka kemiskinan sekarang adalah sebesar 9,82 persen. Tetapi perlu dicatat, bahwa 9,82 persen itu ter-update 26 juta penduduk. Sebuah jumlah yang tidak sedikit,"" tandasnya.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Kemiskinan Masih Jadi Tantangan Besar Indonesia,"JAKARTA, KOMPAS.com -  Kemiskinan hingga kini masih menjadi masalah hampir seluruh negara, termasuk Indonesia. Ini menjadi salah satu tantangan besar agar segera dituntaskan. Hal ini disampaikan Kepala Badan Pusat Statistik ( BPS) Suhariyanto dalam seminar ""Kajian Kemiskinan dari Perspektif Pengeluaran dan Perilaku Menabung"" di Jakarta, Kamis (25/10/2018). Menurutnya,  kemiskinan merupakan tantangan terbesar yang selalu dihadapi oleh berbagai bangsa dari zaman ke zaman. Dibutuhkan pula formula kebijakan yang baik untuk menyelesaikan ini. ""Indonesia punya tantangan besar tentang kemiskinan. Tetapi kemiskinan tidak hanya terjadi di negara berkembang dan negara maju,"" ujarnya. Selama ini kemiskinan menjadi momok yang menakutkan. Karena jika seseorang miskin berarti ia membutuhkan perjuangan yang keras untuk mendapatkan sesuatu hal dalam waktu dekat dan belum terpikirkan untuk apa yang terjadi esok hari.""Kemiskinan juga betarti hidup yang tidak sehat dengan sanitasi yang tidak layak,"" sebut Suhariyanto. Kemiskinan juga berarti tidak akan mampu mempunyai  pendapatan yang cukup. Sebab, kata Suhariyanto, masyarakat miskin tidak bisa mendapatkan pekerjaan seperti yang harusnya dimiliki.
Dikatakan Suhariyanto, saat ini pemerintah sudah memprioritaskan kemiskinan untuk segera dituntaskan. Kemiskinan diletakkan sebagai salah satu target pembangunan yang selalu dievaluasi dari waktu ke waktu.  ""Banyak terobosan kebijakan yang digulirkan, misalnya saja pemerintah sekarang berusaha keras menciptakan  pertumbuhan ekonomi yang berkualitas, untuk menggerakan sektor-sektor yang padat kerja supaya dapat menciptakan lapangan kerja,"" sebutnya. Melalui berbagai kebijakan ini, katanya, bisa melihat bagaimana kemiskinan dievaluasi dari waktu ke waktu. BPS secara rutin mengumpulkan data dan merilis indikator kemiskinan dua kali setahun, setiap Maret dan September. ""Angka kemiskinan sekarang adalah sebesar 9,82 persen. Tetapi perlu dicatat, bahwa 9,82 persen itu ter-update 26 juta penduduk. Sebuah jumlah yang tidak sedikit,"" tandasnya.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Beras Surplus  285 Juta Ton Kepala BPS Sebut Masih Perlu Hatihati,"JAKARTA, KOMPAS.com - Kepala Badan Pusat Statistik ( BPS) Suhariyanto menyebut pemerintah tetap perlu berhati-hati dan terus meningkatkan produksi  beras meski tahun ini surplus 2,85 juta ton.
""Kalau kita bandingkan dengan konsumsi (per bulan), (surplus 2,85 juta ton beras) iya hanya cukup untuk satu bulan. Tapi, kuncinya kita perlu hati-hati lah,"" kata Suhariyanto saat ditemui di Politeknik Statistika STIS, Kamis (25/10/2018).  Suhariyanto menjelaskan, dari data yang dihimpun, rata-rata konsumsi beras per bulan di Indonesia sebesar 2,5 juta ton. Hal ini terlihat dari infografis yang menampilkan surplus produksi beras, di mana setiap bulannya memang tingkat konsumsi beras ada di kisaran 2,5 juta ton.  Total konsumsi beras dari Januari hingga September 2018 mencapai 22,11 juta ton. Sementara untuk periode yang sama, total produksi beras tercatat sebesar 28,48 juta ton.
Baca juga: Tahun Ini Indonesia Surplus Beras 2,85 Juta Ton, Ini Kata Pengamat... Dalam menghitung konsumsi dan produksi beras, BPS menyertakan angka potensial untuk tiga bulan terakhir di tahun 2018, yakni dari Oktober hingga Desember. Jika ditotal dengan tiga bulan terakhir, maka total produksi beras sebesar 32,42 juta ton dan konsumsi beras 29,56 juta ton yang menghasilkan surplus 2,85 juta ton.  Surplus beras 2,85 juta ton disebut Suhariyanto terdapat di berbagai tempat yang persebarannya tidak merata. Ada yang di rumah tangga produsen, rumah tangga konsumen, di gudang milik Perum  Bulog, pedagang, penggilingan, hingga di hotel, restoran, dan sebagainya.  ""Kalau kita bagi, petani rata-rata hanya (simpan) 7,5 kilogram per bulan. Jadi, bagaimana kita mengelola stok surplus itu menjadi penting. Cadangan beras juga penting,"" tutur Suhariyanto. 
Direktur Utama Perum Bulog Budi Waseso pada September 2018 lalu menyampaikan total cadangan beras pemerintah yang ada di gudang Bulog sebesar 2,4 juta ton. Jumlah cadangan itu dinilai Suhariyanto masih jauh lebih baik dari kondisi tahun lalu, ketika beras di gudang Bulog di bawah 1 juta ton.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Beras Surplus  285 Juta Ton Kepala BPS Sebut Masih Perlu Hatihati,"JAKARTA, KOMPAS.com - Kepala Badan Pusat Statistik ( BPS) Suhariyanto menyebut pemerintah tetap perlu berhati-hati dan terus meningkatkan produksi  beras meski tahun ini surplus 2,85 juta ton.
""Kalau kita bandingkan dengan konsumsi (per bulan), (surplus 2,85 juta ton beras) iya hanya cukup untuk satu bulan. Tapi, kuncinya kita perlu hati-hati lah,"" kata Suhariyanto saat ditemui di Politeknik Statistika STIS, Kamis (25/10/2018).  Suhariyanto menjelaskan, dari data yang dihimpun, rata-rata konsumsi beras per bulan di Indonesia sebesar 2,5 juta ton. Hal ini terlihat dari infografis yang menampilkan surplus produksi beras, di mana setiap bulannya memang tingkat konsumsi beras ada di kisaran 2,5 juta ton.  Total konsumsi beras dari Januari hingga September 2018 mencapai 22,11 juta ton. Sementara untuk periode yang sama, total produksi beras tercatat sebesar 28,48 juta ton.
Baca juga: Tahun Ini Indonesia Surplus Beras 2,85 Juta Ton, Ini Kata Pengamat... Dalam menghitung konsumsi dan produksi beras, BPS menyertakan angka potensial untuk tiga bulan terakhir di tahun 2018, yakni dari Oktober hingga Desember. Jika ditotal dengan tiga bulan terakhir, maka total produksi beras sebesar 32,42 juta ton dan konsumsi beras 29,56 juta ton yang menghasilkan surplus 2,85 juta ton.  Surplus beras 2,85 juta ton disebut Suhariyanto terdapat di berbagai tempat yang persebarannya tidak merata. Ada yang di rumah tangga produsen, rumah tangga konsumen, di gudang milik Perum  Bulog, pedagang, penggilingan, hingga di hotel, restoran, dan sebagainya.  ""Kalau kita bagi, petani rata-rata hanya (simpan) 7,5 kilogram per bulan. Jadi, bagaimana kita mengelola stok surplus itu menjadi penting. Cadangan beras juga penting,"" tutur Suhariyanto. 
Direktur Utama Perum Bulog Budi Waseso pada September 2018 lalu menyampaikan total cadangan beras pemerintah yang ada di gudang Bulog sebesar 2,4 juta ton. Jumlah cadangan itu dinilai Suhariyanto masih jauh lebih baik dari kondisi tahun lalu, ketika beras di gudang Bulog di bawah 1 juta ton.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Kemiskinan Single Digit Buah Kebijakan Semua Periode Pemerintahan,"JAKARTA, KOMPAS.com - Capaian Indonesia yang mendapati angka  kemiskinan paling rendah dalam sejarah, yakni 9,82 persen atau setara 25,95 juta penduduk miskin, dinilai sebagai hasil dari kerja semua  pemerintahan yang lalu sampai sekarang.
Berbagai program yang dicanangkan jadi komitmen semua pimpinan negara di Indonesia bahwa mereka bertekad memerangi kemiskinan selama masa baktinya.  ""Saya tidak mengatakan pemerintah mana yang lebih cepat. Saya cuma ingin memberi pesan, program pengurangan kemiskinan jadi komitmen dari semua pemimpin negara,"" kata Staf Khusus Presiden Bidang Ekonomi Ahmad Erani Yustika usai menghadiri Seminar Nasional Official Statistics 2018 di Politeknik Statistika STIS, Kamis (25/10/2018).
Baca juga: 2019, Pemerintah Targetkan Tingkat Kemiskinan Turun Jadi 8,5 Persen Erani menjelaskan, semua era pemerintahan di Indonesia memiliki program masing-masing yang dirumuskan untuk mengurangi tingkat kemiskinan.
Mulai dari era Presiden Soekarno dengan kebijakan reformasi lahan dan pemenuhan kebutuhan pokok rakyat melalui Pembangunan Nasional Berencana 8 Tahun, Presiden Soeharto dengan Inpres  Desa Tertinggal, Program Jaringan Penyelamatan Sosial (JPS) pada era Presiden Habibie, hingga presiden berikutnya seperti Abdurrahman Wahid, Megawati Soekarnoputri, Susilo Bambang Yudhoyono, hingga Joko Widodo.  ""Pada masa awal reformasi, kemiskinan yang sempat meningkat, bisa diturunkan juga. Pada zaman Pak SBY juga, beliau menurunkan angka kemiskinan.  Pemerintahan yang sekarang juga hasilnya seperti itu, ada pengurangan kemiskinan,"" tutur Erani.  Profil  Kemiskinan Indonesia yang dirilis bulan Juli 2018 lalu memotret perkembangan kemiskinan di Indonesia untuk periode September 2017 hingga Maret 2018.  Setiap tahun, Badan Pusat Statistik (BPS) merilis dua kali Profil Kemiskinan Indonesia untuk periode Maret dan September. Dari data terakhir, persentase penduduk miskin tercatat sebesar 9,82 persen sekaligus merupakan yang paling rendah sejak Maret 2011.  Dengan persentase tersebut, jumlah penduduk miskin sebesar 25,95 juta orang.
Kepala BPS Suhariyanto, meski angka kemiskinan turun mencapai titik terendah dari beberapa tahun sebelumnya, jumlah penduduk miskin masih banyak yang perlu menjadi perhatian pemerintah dalam merumuskan kebijakan ke depannya.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Kemiskinan Single Digit Buah Kebijakan Semua Periode Pemerintahan,"JAKARTA, KOMPAS.com - Capaian Indonesia yang mendapati angka  kemiskinan paling rendah dalam sejarah, yakni 9,82 persen atau setara 25,95 juta penduduk miskin, dinilai sebagai hasil dari kerja semua  pemerintahan yang lalu sampai sekarang.
Berbagai program yang dicanangkan jadi komitmen semua pimpinan negara di Indonesia bahwa mereka bertekad memerangi kemiskinan selama masa baktinya.  ""Saya tidak mengatakan pemerintah mana yang lebih cepat. Saya cuma ingin memberi pesan, program pengurangan kemiskinan jadi komitmen dari semua pemimpin negara,"" kata Staf Khusus Presiden Bidang Ekonomi Ahmad Erani Yustika usai menghadiri Seminar Nasional Official Statistics 2018 di Politeknik Statistika STIS, Kamis (25/10/2018).
Baca juga: 2019, Pemerintah Targetkan Tingkat Kemiskinan Turun Jadi 8,5 Persen Erani menjelaskan, semua era pemerintahan di Indonesia memiliki program masing-masing yang dirumuskan untuk mengurangi tingkat kemiskinan.
Mulai dari era Presiden Soekarno dengan kebijakan reformasi lahan dan pemenuhan kebutuhan pokok rakyat melalui Pembangunan Nasional Berencana 8 Tahun, Presiden Soeharto dengan Inpres  Desa Tertinggal, Program Jaringan Penyelamatan Sosial (JPS) pada era Presiden Habibie, hingga presiden berikutnya seperti Abdurrahman Wahid, Megawati Soekarnoputri, Susilo Bambang Yudhoyono, hingga Joko Widodo.  ""Pada masa awal reformasi, kemiskinan yang sempat meningkat, bisa diturunkan juga. Pada zaman Pak SBY juga, beliau menurunkan angka kemiskinan.  Pemerintahan yang sekarang juga hasilnya seperti itu, ada pengurangan kemiskinan,"" tutur Erani.  Profil  Kemiskinan Indonesia yang dirilis bulan Juli 2018 lalu memotret perkembangan kemiskinan di Indonesia untuk periode September 2017 hingga Maret 2018.  Setiap tahun, Badan Pusat Statistik (BPS) merilis dua kali Profil Kemiskinan Indonesia untuk periode Maret dan September. Dari data terakhir, persentase penduduk miskin tercatat sebesar 9,82 persen sekaligus merupakan yang paling rendah sejak Maret 2011.  Dengan persentase tersebut, jumlah penduduk miskin sebesar 25,95 juta orang.
Kepala BPS Suhariyanto, meski angka kemiskinan turun mencapai titik terendah dari beberapa tahun sebelumnya, jumlah penduduk miskin masih banyak yang perlu menjadi perhatian pemerintah dalam merumuskan kebijakan ke depannya.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Peran BUMDes Tingkatkan Kesejahteraan Warga Desa Sumber Urip,"BENGKULU, KOMPAS.com – Pemerintah melalui Kementerian Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi ( Kemendes PDTT) terus memberikan bantuan  dana desa ke puluhan ribu desa di Tanah Air.
Salah satu desa yang mendapatkan manfaat tersebut adalah Desa Sumber Urip. Desa yang berlokasi di Kecamatan Selupuh Rejang, Kabupaten Rejang Lebong, Provinsi Bengkulu ini sudah mendapatkan bantuan dana desa sejak tahun 2015.
Pada tahun itu, dana desa yang diperoleh sebesar Rp 272 juta. Kemudian, terjadi peningkatan jumlah pada 2016 menjadi Rp 612 juta.
Selanjutnya, secara berturut-turut Desa Sumber Urip masih mendapatkan bantuan dana desa sebesar Rp 781 juta pada 2017 dan Rp 717 juta pada 2018.
Salah satu program yang menjadi fokus Desa Sumber Urip memanfaatkan dana desa ini adalah peningkatan kesejahteraan warga.
 Dana desa juga digunakan pada beberapa program kerja yang sudah dilaksanakan. Beberapa di antaranya adalah memperbaiki jalan desa sepanjang 3.400 meter dan membangun saluran air (drainase) sepanjang 2.800 meter.
KOMPAS.com/ALEK KURNIAWAN Sejak menerima dana desa pada 2015, Desa Sumber Urip sudah membangun jalan desa hingga 3.400 meter dan membantu memangkas biaya angkut hasil panen petani di sana.Melalui pembangunan sektor ini, warga desa bisa menekan biaya angkut hasil panen dan mengurangi biaya perawatan perkebunan.
Selain itu, Desa Sumber Urip juga mengembangkan Badan Usaha Milik Desa (BUMDes) dengan menggunakan dana desa.
Saat ini, BUMDes Urip Jaya yang sudah dikelola sejak 2015 ini mempunyai beberapa unit kerja, yang beberapa di antaranya fokus dalam meningkatkan kesejahteraan warga desa.
Unit tersebut adalah unit payment point of bank (POBB) sebagai pusat akses pembayaran listrik dan air, unit bokasi sebagai pusat layanan persediaan pupuk siap pakai, dan unit wisata sebagai pusat kelola potensi desa wisata.
Selain itu, ada juga unit tenda yang menyediakan berbagai macam tenda untuk acara hajat warga dan unit air bersih. Unit terakhir berfungsi untuk memenuhi kebutuhan air bagi warga yang memerlukan (atau sedang berduka).
Ketua BUMDes Urip Jaya, Sigit Widianto menuturkan, pemberdayaan masyarakat merupakan fokus utama BUMDes. Hal tersebut bertujuan untuk meningkatkan kualitas hidup warga desa dan mengembangkan potensi yang ada.
“Selain itu, kami juga berperan sebagai lembaga sosial yang diharapkan bisa membantu warga desa yang kesulitan. Misalnya kami mempunyai unit tenda dan unit air bersih. Unit-unit tersebut dimanfaatkan utamanya untuk membantu mereka yang sedang berduka, jadi bisa meringankan beban warga,” ungkapnya kepada Kompas.com.
Sigit juga menambahkan, bahwa BUMDes pun kerap memberikan pelatihan-pelatihan tertentu kepada warganya.
“Ada pelatihan petani lebah madu, pelatihan kuliner bagi ibu-ibu (pembuatan roti dan kue), pelatihan perbengkelan untuk pemuda desa, serta pelatihan di bidang perlindungan anak dan perempuan. Harapannya dengan pelatihan-pelatihan ini warga desa bisa menambah kemampuan dan pengetahuan mereka,” pungkas Sigit.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Peran BUMDes Tingkatkan Kesejahteraan Warga Desa Sumber Urip,"BENGKULU, KOMPAS.com – Pemerintah melalui Kementerian Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi ( Kemendes PDTT) terus memberikan bantuan  dana desa ke puluhan ribu desa di Tanah Air.
Salah satu desa yang mendapatkan manfaat tersebut adalah Desa Sumber Urip. Desa yang berlokasi di Kecamatan Selupuh Rejang, Kabupaten Rejang Lebong, Provinsi Bengkulu ini sudah mendapatkan bantuan dana desa sejak tahun 2015.
Pada tahun itu, dana desa yang diperoleh sebesar Rp 272 juta. Kemudian, terjadi peningkatan jumlah pada 2016 menjadi Rp 612 juta.
Selanjutnya, secara berturut-turut Desa Sumber Urip masih mendapatkan bantuan dana desa sebesar Rp 781 juta pada 2017 dan Rp 717 juta pada 2018.
Salah satu program yang menjadi fokus Desa Sumber Urip memanfaatkan dana desa ini adalah peningkatan kesejahteraan warga.
 Dana desa juga digunakan pada beberapa program kerja yang sudah dilaksanakan. Beberapa di antaranya adalah memperbaiki jalan desa sepanjang 3.400 meter dan membangun saluran air (drainase) sepanjang 2.800 meter.
KOMPAS.com/ALEK KURNIAWAN Sejak menerima dana desa pada 2015, Desa Sumber Urip sudah membangun jalan desa hingga 3.400 meter dan membantu memangkas biaya angkut hasil panen petani di sana.Melalui pembangunan sektor ini, warga desa bisa menekan biaya angkut hasil panen dan mengurangi biaya perawatan perkebunan.
Selain itu, Desa Sumber Urip juga mengembangkan Badan Usaha Milik Desa (BUMDes) dengan menggunakan dana desa.
Saat ini, BUMDes Urip Jaya yang sudah dikelola sejak 2015 ini mempunyai beberapa unit kerja, yang beberapa di antaranya fokus dalam meningkatkan kesejahteraan warga desa.
Unit tersebut adalah unit payment point of bank (POBB) sebagai pusat akses pembayaran listrik dan air, unit bokasi sebagai pusat layanan persediaan pupuk siap pakai, dan unit wisata sebagai pusat kelola potensi desa wisata.
Selain itu, ada juga unit tenda yang menyediakan berbagai macam tenda untuk acara hajat warga dan unit air bersih. Unit terakhir berfungsi untuk memenuhi kebutuhan air bagi warga yang memerlukan (atau sedang berduka).
Ketua BUMDes Urip Jaya, Sigit Widianto menuturkan, pemberdayaan masyarakat merupakan fokus utama BUMDes. Hal tersebut bertujuan untuk meningkatkan kualitas hidup warga desa dan mengembangkan potensi yang ada.
“Selain itu, kami juga berperan sebagai lembaga sosial yang diharapkan bisa membantu warga desa yang kesulitan. Misalnya kami mempunyai unit tenda dan unit air bersih. Unit-unit tersebut dimanfaatkan utamanya untuk membantu mereka yang sedang berduka, jadi bisa meringankan beban warga,” ungkapnya kepada Kompas.com.
Sigit juga menambahkan, bahwa BUMDes pun kerap memberikan pelatihan-pelatihan tertentu kepada warganya.
“Ada pelatihan petani lebah madu, pelatihan kuliner bagi ibu-ibu (pembuatan roti dan kue), pelatihan perbengkelan untuk pemuda desa, serta pelatihan di bidang perlindungan anak dan perempuan. Harapannya dengan pelatihan-pelatihan ini warga desa bisa menambah kemampuan dan pengetahuan mereka,” pungkas Sigit.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Pertamina Ambil Alih Blok East KalimantanAttaka dari Chevron,"JAKARTA, KOMPAS.com - PT  Pertamina (Persero) hari ini resmi mengambil alih kelola Wilayah Kerja (WK) East Kalimantan-Attaka dari Chevron Indonesia Company. Pengelolaan WK ini akan dilakukan PT Pertamina Hulu Kalimantan Timur (PHKT).  Penyerahan pengelolaan blok ini dilaksanakan setelah kontrak operator Chevron berdasarkan production sharing contract (PSC) WK East Kalimantan dan Attaka berakhir pada 24 Oktober 2018.  Kepala  SKK Migas Amien Sunaryadi menyatakan, dengan telah ditandatanganinya KKS WK East Kalimantan dan Attaka antara SKK Migas dan PT Pertamina Hulu Kalimantan Timur (PHKT), bersama dengan Pertamina Hulu Mahakam, Pertamina Hulu Sanga-sanga dan Pertamina Hulu Indonesia, diharapkan tercipta sinergi untuk mendukung efisiensi yang lebih maksimal bagi operasi hulu migas di Kalimantan Timur. ""Dengan seluruh persiapan alih kelola yang sudah disiapkan dalam dua tahun terakhir, produksi migas di WK East Kalimantan dan Attaka harus dapat terus dipertahankan, bahkan ditingkatkan,"" ujar Amien dalam keterangan tertulis, Kamis (25/10/2018).
Baca juga: Pertamina Ingin Beli Minyak Mentah dengan Menggunakan Rupiah Amien menambahkan, SKK Migas siap menjadi mitra utama Pertamina Hulu Kalimantan Timur untuk mewujudkan komitmen ini. SKK Migas juga berharap dukungan dari seluruh pemangku kepentingan, khususnya pemerintah daerah dan masyarakat. Sementara itu, Direktur Utama PT Pertamina Hulu Indonesia Bambang Manumayoso menyatakan terima kasih atas dukungan semua pihak yang telah membantu proses alih kelola WK East Kalimantam dan Attaka dari masa transisi sampai saat ini dan tentunya untuk kelancaran operasi ke depan. ""Pertamina telah memberikan komitmen pasti kepada pemerintah dalam mengelola WK East Kalimantan dan Attaka yakni 2 paket study eksplorasi, 1 sumur eksplorasi dan 4 infill atau development well. Tentunya ini semua akan berjalan jika didukung oleh semua pihak,” kata Bambang Manumayoso. Saat ini, WK East Kalimantan-Attaka merupakan lapangan yang berada pada fase produksi “V” atau “fase decline lanjut”. Perkiraan kumulatif produksi WK East Kalimantan-Attaka sebesar 1 BBO dan 3 TCF.  Dengan kondisi tersebut, Pertamina, berupaya untuk menahan laju produksi pada tahun 2018 dengan merencanakan 10 workover dan 59 well services yang di estimasi untuk produksi rerata perhari di tahun 2018 sebesar 73.3 MMCFD untuk gas dan 13.291 BOPD untuk minyak. Dan di tahun 2019 merencanakan pengeboran 3 sumur di kuartal ke-4, 37 workover dan 308 well services yang di estimasi untuk produksi rerata perhari di tahun 2019 sebesar 59.4 MMCFD untuk gas dan 10.639 BOPD untuk minyak. PHKT juga menganggarkan investasi dengan komitmen pasti investasi selama 3 tahun pertama sebesar 79,3 juta dollar AS. Selain itu, untuk menjaga kontinuitas operasional WK East Kalimantan-Attaka setelah 24 Oktober 2018, PHKT juga telah menyerap 727 pekerja CICo untuk bergabung di PHKT serta penandatanganan kontrak-kontrak pendukung aktivitas operasional baik melalui metode mirroring kontrak maupun pengadaan baru sekitar 200 kontrak. WK East Kalimantan-Attaka memiliki 15 lapangan yaitu Attaka, Melangin, Kerindingan, Serang, Sapi, Santan, Sepinggan, Sedandang, Seguni, Sejadi, Yakin, Mahoni, Bangkirai, Seturian, dan Pantai. Data pada akhir September 2018, produksi minyak dan kondensat WK East Kalimantan-Attaka sebesar 13.220 barel minyak per hari (bopd) dan gas sebesar 69,44 juta kaki kubik per hari (MMscfd).

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
